Description Number,Position Title,Multifunctional Responsibilities,Entry Type,Position Date,Functional Area,Product Area,Decision-Making Authority,Years of Experience,Education Credentials,Employment Type,Employment Location,Geographic Location,How important are interactions requiring the employee to: [Coordinate or lead others in accomplishing work activities (not as a supervisor or team leader)],How important are interactions requiring the employee to: [Deal with external customers or the public in general],How important are interactions requiring the employee to: [Work with or contribute to a work group or team],How important is knowledge of specific niches for this position?,How important is each Content skill to this position? [Active Listening],How important is each Content skill to this position? [Mathematics],How important is each Content skill to this position? [Speaking],How important is each Content skill to this position? [Writing],How important is each Arts and Humanities knowledge area to this position? [English Language],How important is each Arts and Humanities knowledge area to this position? [Fine Arts],How important is each Arts and Humanities knowledge area to this position? [Foreign Language],How important is each Arts and Humanities knowledge area to this position? [History and Archeology],How important is each Arts and Humanities knowledge area to this position? [Philosophy and Theology],"How important is each Information Input to this position? [Estimating the Quantifiable Characteristics of Products, Events, or Information]","How important is each Information Input to this position? [Inspecting Equipment, Structures, or Materials]","How important is each Information Input to this position? [Monitoring Processes, Materials, or Surroundings]",How important is Achievement Orientation to this position? [Achievement/Effort],How important is Achievement Orientation to this position? [Initiative],How important is Achievement Orientation to this position? [Persistence],How important is meeting strict deadlines in this position?,How important are people skills for this position?,How important is physical strength or dexterity for this position?,"How important is repeating the same physical activities (e.g., key entry) or mental activities (e.g., checking entries in a ledger) over and over, without stopping, to performing this position?.1",How important is each Process skill to this position? [Critical Thinking],How important is each Process skill to this position? [Monitoring],How important is each Process skill to this position? [Complex Problem Solving],How important is each Resource Management skill to this position? [Management of Financial Resources],How important is each Resource Management skill to this position? [Management of Material Resources],How important is each Resource Management skill to this position? [Management of Personnel Resources],How important is each Resource Management skill to this position? [Time Management],How important is each Social skill to this position? [Coordination],How important is each Social skill to this position? [Instructing],How important is each Social skill to this position? [Negotiation],How important is each Social skill to this position? [Persuasion],How important is each Social skill to this position? [Service Orientation],How important is each Social skill to this position? [Social Perceptiveness],How important is each System skill to this position? [Judgment and Decision Making],How important is each System skill to this position? [Systems Analysis],How important is each Technical skill to this position? [Equipment Selection],How important is each Technical skill to this position? [Installation],How important is each Technical skill to this position? [Operation and Control],How important is each Technical skill to this position? [Programming],How important is each Technical skill to this position? [Quality Control Analysis],How important is each Technical skill to this position? [Technology Design],How important is each Technical skill to this position? [Troubleshooting],How important is each Technical skill to this position? [Equipment Maintenance],How important is each Business and Management knowledge area to this position? [Administration and Management],How important is each Business and Management knowledge area to this position? [Administrative],How important is each Business and Management knowledge area to this position? [Customer and Personal Service],How important is each Business and Management knowledge area to this position? [Economics and Accounting],How important is each Business and Management knowledge area to this position? [Personnel and Human Resources],How important is each Business and Management knowledge area to this position? [Sales and Marketing],How important is each Communications knowledge area to this position? [Communications and Media],How important is each Communications knowledge area to this position? [Telecommunications],How important is each Communications knowledge area to this position? [Education and Training],How important is each Engineering and Technology knowledge area to this position? [Building and Construction],How important is each Engineering and Technology knowledge area to this position? [Computers and Electronics],How important is each Engineering and Technology knowledge area to this position? [Design],How important is each Engineering and Technology knowledge area to this position? [Engineering and Technology],How important is each Engineering and Technology knowledge area to this position? [Mechanical],How important is each Health Services knowledge area to this position? [Health Services],How important is each Health Services knowledge area to this position? [Medicine and Dentistry],How important is each Health Services knowledge area to this position? [Therapy and Counseling],How important is each Law and Public Safety knowledge area to this position? [Law and Government],How important is each Law and Public Safety knowledge area to this position? [Public Safety and Security],How important is each Manufacturing and Production knowledge area to this position? [Food Production],How important is each Manufacturing and Production knowledge area to this position? [Production and Processing],How important is each Mathematics and Science knowledge area to this position? [Biology],How important is each Mathematics and Science knowledge area to this position? [Chemistry],How important is each Mathematics and Science knowledge area to this position? [Geography],How important is each Mathematics and Science knowledge area to this position? [Mathematics],How important is each Mathematics and Science knowledge area to this position? [Physics],How important is each Mathematics and Science knowledge area to this position? [Psychology],How important is each Mathematics and Science knowledge area to this position? [Sociology and Anthropology],How important is each Mathematics and Science knowledge area to this position? [Transportation],How important is Interacting With Others to this position? [Monitoring and Controlling Resources],How important is Interacting With Others to this position? [Performing Administrative Activities],How important is Interacting With Others to this position? [Staffing Organizational Units],How important is Interacting With Others to this position? [Communicating with People Outside the Organization],"How important is Interacting With Others to this position? [Communicating with Supervisors, Peers, or Subordinates]",How important is Interacting With Others to this position? [Establishing and Maintaining Interpersonal Relationships],How important is Interacting With Others to this position? [Interpreting the Meaning of Information for Others],How important is Interacting With Others to this position? [Resolving Conflicts and Negotiating with Others],How important is Interacting With Others to this position? [Selling or Influencing Others],How important is Interacting With Others to this position? [Coaching and Developing Others],How important is Interacting With Others to this position? [Developing and Building Teams],"How important is Interacting With Others to this position? [Guiding, Directing, and Motivating Subordinates]",How important is Interacting With Others to this position? [Providing Consultation and Advice to Others],How important are Mental Processes to this position? [Analyzing Data or Information],How important are Mental Processes to this position? [Evaluating Information to Determine Compliance with Standards],"How important are Mental Processes to this position? [Judging the Qualities of Objects, Services, or People]",How important are Mental Processes to this position? [Processing Information],How important are Mental Processes to this position? [Developing Objectives and Strategies],How important are Mental Processes to this position? [Making Decisions and Solving Problems],"How important are Mental Processes to this position? [Organizing, Planning, and Prioritizing Work]",How important are Mental Processes to this position? [Scheduling Work and Activities],How important are Mental Processes to this position? [Thinking Creatively],How important are Mental Processes to this position? [Updating and Using Relevant Knowledge],How important is Work Output to this position? [Documenting/Recording Information],How important is Work Output to this position? [Repairing and Maintaining Electronic Equipment],How important is Work Output to this position? [Repairing and Maintaining Mechanical Equipment],How important is Work Output to this position? [Controlling Machines and Processes],"How important is Work Output to this position? [Operating Vehicles, Mechanized Devices, or Equipment]",How important is Work Output to this position? [Performing General Physical Activities],How important is Adjustment to this position? [Adaptability/Flexibility],How important is Adjustment to this position? [Self-Control],How important is Adjustment to this position? [Stress Tolerance],How important is Conscientiousness to this position? [Attention to Detail],How important is Conscientiousness to this position? [Dependability],How important is Conscientiousness to this position? [Integrity],How important is Conscientiousness to this position? [Independence],How important is Interpersonal Orientation to this position? [Concern for Others],How important is Interpersonal Orientation to this position? [Cooperation],How important is Interpersonal Orientation to this position? [Social Orientation],How important is Practical Intelligence to this position? [Analytical Thinking],How important is Practical Intelligence to this position? [Innovation],How important is Influence to this position? [Social Influence],How important is Influence to this position? [Leadership]
00755,exhibits manager (marketing specialist),No,job advertisement,,marketing,books & journals,Tier 3,1.0,Bachelor’s Degree,full-time,Not Listed,,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
00756,exhibits coordinator,No,internal position description,,acquisitions,books & journals,Tier 4,2.0,Bachelor’s Degree,full-time,Not Listed,,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01028,promotion assistant,No,internal position description,,marketing,marketing materials,Tier 4,,Bachelor’s Degree,full-time,Not Listed,,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1.0,-1,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
01026,promotions assistant,No,internal position description,2021.0,marketing,marketing communications,Tier 5,,Bachelor’s Degree,full-time,Not Listed,,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,-1,-1.0,-1,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0
01027,promotions assistant,No,job advertisement,2021.0,marketing,marketing communications,Tier 5,,Not Listed,full-time,Not Listed,,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1.0,-1,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0
01293,user interface and graphic designer,Yes,job advertisement,,marketing,ui and graphic design,Tier 4,3.0,Not Listed,full-time,Hybrid,us,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00757,finance and business manager,Yes,job advertisement,2021.0,accounting,finance and business,Tier 2,5.0,Bachelor’s Degree,full-time,Not Listed,,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0
00758,financial controller,No,job advertisement,2022.0,accounting,accounting,Tier 2,7.0,Bachelor’s Degree,full-time,Onsite,us,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
00759,financial and data analyst,Yes,job advertisement,2022.0,accounting,finance and accounting,Tier 3,3.0,Not Listed,full-time,Not Listed,,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0
00760,financial associate,No,internal position description,,administration,royalties/finances,Tier 4,1.0,Bachelor’s Degree,full-time,Remote,,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0
00885,marketing and sales director,Yes,job advertisement,2021.0,marketing,all products,Tier 1,10.0,Bachelor’s Degree,full-time,Onsite,us,0.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1.0,-1,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0
00888,marketing aide,No,job advertisement,2021.0,marketing,books,Tier 4,,Not Listed,full-time,Not Listed,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0
00889,marketing and editorial assistant,Yes,job advertisement,,acquisitions,not listed,Tier 5,1.0,Bachelor’s Degree,full-time,Not Listed,,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
01286,textbook sales and marketing assistant,Yes,job advertisement,,marketing,books,Tier 4,1.0,Not Listed,contract,Remote,us,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,-1,-1.0,-1,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
00886,marketing and sales director,Yes,internal position description,,marketing,books,Tier 1,,Not Listed,full-time,Not Listed,,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1.0,-1,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
00887,marketing and sales director,No,job advertisement,,marketing,books,Tier 1,3.0,Bachelor’s Degree,full-time,Onsite,us,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1,-1.0,-1,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0
00891,marketing and sales director,No,job advertisement,,marketing,books,Tier 1,5.0,Bachelor’s Degree,full-time,Not Listed,,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1,-1,-1.0,-1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0
01025,project editor,No,job advertisement,2022.0,manuscript editorial,books,Tier 4,2.0,Bachelor’s Degree,full-time,Hybrid,not listed,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1,-1,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0
